timestamp,src_ip,dest_ip,port,protocol,packet_size,device_type,user_role,app,location
2024-10-20 04:10:46.703204,192.168.1.6,10.0.0.242,80,HTTP,3819,Laptop,Employee,Gaming,San Francisco
2024-10-20 07:12:42.703204,192.168.1.6,10.0.0.174,21,FTP,8187,Laptop,Employee,Gaming,San Francisco
2024-10-20 03:31:59.703204,192.168.1.6,10.0.0.17,80,HTTP,3408,Laptop,Employee,File Sharing,San Francisco
2024-10-20 02:36:39.703204,192.168.1.6,10.0.0.63,80,HTTP,5419,Laptop,Employee,Gaming,San Francisco
2024-10-20 12:49:43.703204,192.168.1.6,10.0.0.7,80,HTTP,4836,Laptop,Employee,File Sharing,San Francisco
2024-10-20 00:10:45.703204,192.168.1.6,10.0.0.151,80,HTTP,2768,Laptop,Employee,File Sharing,San Francisco
2024-10-20 10:37:32.703204,192.168.1.6,10.0.0.1,21,FTP,4732,Laptop,Employee,File Sharing,San Francisco
2024-10-20 04:36:19.703204,192.168.1.6,10.0.0.51,80,HTTP,4221,Laptop,Employee,File Sharing,San Francisco
2024-10-20 12:16:30.703204,192.168.1.6,10.0.0.44,22,SSH,1704,Laptop,Employee,Email,San Francisco
2024-10-19 14:16:44.703204,192.168.1.6,10.0.0.171,21,FTP,5548,Laptop,Employee,Gaming,San Francisco
2024-10-20 09:06:26.703204,192.168.1.6,10.0.0.119,21,FTP,7885,Laptop,Employee,File Sharing,San Francisco
2024-10-20 05:21:27.703204,192.168.1.6,10.0.0.22,21,FTP,4397,Laptop,Employee,Gaming,San Francisco
2024-10-20 05:16:46.703204,192.168.1.6,10.0.0.116,80,HTTP,6055,Laptop,Employee,Email,San Francisco
2024-10-19 23:43:27.703204,192.168.1.6,10.0.0.94,80,HTTP,2898,Laptop,Employee,Email,San Francisco
2024-10-19 23:26:20.703204,192.168.1.6,10.0.0.242,22,SSH,515,Laptop,Employee,File Sharing,San Francisco
2024-10-20 01:44:17.703204,192.168.1.6,10.0.0.117,21,FTP,4866,Laptop,Employee,Email,San Francisco
2024-10-20 01:05:28.703204,192.168.1.6,10.0.0.25,53,OTHER,2106,Laptop,Employee,File Sharing,San Francisco
2024-10-20 00:47:30.703204,192.168.1.6,10.0.0.191,22,SSH,1959,Laptop,Employee,Gaming,San Francisco
2024-10-20 04:54:16.703204,192.168.1.6,10.0.0.93,22,SSH,933,Laptop,Employee,File Sharing,San Francisco
2024-10-19 18:51:49.703204,192.168.1.6,10.0.0.110,80,HTTP,5398,Laptop,Employee,File Sharing,San Francisco
2024-10-20 02:02:45.703204,192.168.1.6,10.0.0.182,80,HTTP,3622,Laptop,Employee,Email,San Francisco
2024-10-20 03:43:24.703204,192.168.1.7,10.0.0.111,8080,OTHER,4195,Laptop,Developer,File Sharing,London
2024-10-19 23:06:58.703204,192.168.1.7,10.0.0.29,8080,OTHER,4405,Laptop,Developer,File Sharing,London
2024-10-19 16:33:57.703204,192.168.1.7,10.0.0.251,53,OTHER,1309,Laptop,Developer,File Sharing,London
2024-10-20 06:12:33.703204,192.168.1.7,10.0.0.140,21,FTP,5028,Laptop,Developer,File Sharing,London
2024-10-20 09:16:46.703204,192.168.1.7,10.0.0.112,80,HTTP,1836,Laptop,Developer,File Sharing,London
2024-10-20 06:15:19.703204,192.168.1.7,10.0.0.70,80,HTTP,5528,Laptop,Developer,File Sharing,London
2024-10-19 22:25:51.703204,192.168.1.7,10.0.0.60,443,OTHER,3019,Laptop,Developer,File Sharing,London
2024-10-20 12:39:46.703204,192.168.1.7,10.0.0.1,21,FTP,7188,Laptop,Developer,File Sharing,London
2024-10-20 01:59:40.703204,192.168.1.7,10.0.0.59,80,HTTP,3241,Laptop,Developer,File Sharing,London
2024-10-20 02:16:54.703204,192.168.1.7,10.0.0.43,80,HTTP,3310,Laptop,Developer,File Sharing,London
2024-10-20 04:11:05.703204,192.168.1.7,10.0.0.107,53,OTHER,1362,Laptop,Developer,File Sharing,London
2024-10-19 15:46:21.703204,192.168.1.7,10.0.0.131,80,HTTP,2076,Laptop,Developer,File Sharing,London
2024-10-20 08:07:44.703204,192.168.1.7,10.0.0.64,21,FTP,4260,Laptop,Developer,File Sharing,London
2024-10-19 13:56:36.703204,192.168.1.7,10.0.0.221,443,OTHER,4344,Laptop,Developer,File Sharing,London
2024-10-20 01:34:13.703204,192.168.1.7,10.0.0.96,80,HTTP,2580,Laptop,Developer,File Sharing,London
2024-10-20 00:58:48.703204,192.168.1.7,10.0.0.100,80,HTTP,1553,Laptop,Developer,File Sharing,London
2024-10-20 06:56:45.703204,192.168.1.7,10.0.0.133,21,FTP,3019,Laptop,Developer,File Sharing,London
2024-10-19 23:04:38.703204,192.168.1.7,10.0.0.88,80,HTTP,3649,Laptop,Developer,File Sharing,London
2024-10-20 02:55:56.703204,192.168.1.7,10.0.0.28,80,HTTP,2870,Laptop,Developer,File Sharing,London
2024-10-19 16:35:33.703204,192.168.1.7,10.0.0.200,21,FTP,7230,Laptop,Developer,File Sharing,London
2024-10-19 15:39:30.703204,192.168.1.7,10.0.0.236,80,HTTP,3508,Laptop,Developer,File Sharing,London
2024-10-19 22:59:25.703204,192.168.1.7,10.0.0.165,80,HTTP,3382,Laptop,Developer,File Sharing,London
2024-10-20 02:39:36.703204,192.168.1.7,10.0.0.83,80,HTTP,3153,Laptop,Developer,File Sharing,London
2024-10-19 22:30:53.703204,192.168.1.7,10.0.0.142,21,FTP,3794,Laptop,Developer,File Sharing,London
2024-10-19 16:34:35.703204,192.168.1.7,10.0.0.231,80,HTTP,1305,Laptop,Developer,File Sharing,London
2024-10-19 17:39:03.703204,192.168.1.7,10.0.0.168,22,SSH,973,Laptop,Developer,File Sharing,London
2024-10-19 21:52:40.703204,192.168.1.7,10.0.0.137,80,HTTP,4867,Laptop,Developer,File Sharing,London
2024-10-20 04:19:46.703204,192.168.1.7,10.0.0.204,80,HTTP,2550,Laptop,Developer,File Sharing,London
2024-10-20 01:24:25.703204,192.168.1.7,10.0.0.96,80,HTTP,1660,Laptop,Developer,File Sharing,London
2024-10-20 05:32:54.703204,192.168.1.7,10.0.0.96,80,HTTP,5554,Laptop,Developer,File Sharing,London
2024-10-20 05:56:56.703204,192.168.1.7,10.0.0.240,80,HTTP,2157,Laptop,Developer,File Sharing,London
2024-10-20 07:36:49.703204,192.168.1.7,10.0.0.111,443,OTHER,5142,Laptop,Developer,File Sharing,London
2024-10-20 02:56:55.703204,192.168.1.7,10.0.0.42,80,HTTP,4413,Laptop,Developer,File Sharing,London
2024-10-19 16:48:09.703204,192.168.1.7,10.0.0.155,80,HTTP,4031,Laptop,Developer,File Sharing,London
2024-10-19 14:02:11.703204,192.168.1.7,10.0.0.126,80,HTTP,3592,Laptop,Developer,File Sharing,London
2024-10-20 08:11:42.703204,192.168.1.7,10.0.0.28,8080,OTHER,946,Laptop,Developer,File Sharing,London
2024-10-20 05:02:52.703204,192.168.1.7,10.0.0.9,80,HTTP,4421,Laptop,Developer,File Sharing,London
2024-10-20 01:33:57.703204,192.168.1.7,10.0.0.123,80,HTTP,2451,Laptop,Developer,File Sharing,London
2024-10-20 07:18:27.703204,192.168.1.7,10.0.0.102,80,HTTP,3462,Laptop,Developer,File Sharing,London
2024-10-20 06:12:27.703204,192.168.1.7,10.0.0.31,53,OTHER,2439,Laptop,Developer,File Sharing,London
2024-10-20 04:02:36.703204,192.168.1.8,10.0.0.161,53,OTHER,2456,Desktop,Developer,Social Media,San Francisco
2024-10-20 06:13:58.703204,192.168.1.8,10.0.0.35,80,HTTP,4024,Desktop,Developer,Social Media,San Francisco
2024-10-20 05:54:22.703204,192.168.1.8,10.0.0.3,80,HTTP,1448,Desktop,Developer,Social Media,San Francisco
2024-10-20 00:53:34.703204,192.168.1.8,10.0.0.189,80,HTTP,1460,Desktop,Developer,Gaming,San Francisco
2024-10-20 08:13:45.703204,192.168.1.8,10.0.0.107,21,FTP,5416,Desktop,Developer,Social Media,San Francisco
2024-10-20 06:29:18.703204,192.168.1.8,10.0.0.172,53,OTHER,3626,Desktop,Developer,Social Media,San Francisco
2024-10-19 18:09:56.703204,192.168.1.8,10.0.0.61,80,HTTP,2329,Desktop,Developer,Social Media,San Francisco
2024-10-20 05:50:56.703204,192.168.1.8,10.0.0.168,80,HTTP,1420,Desktop,Developer,Gaming,San Francisco
2024-10-20 02:40:09.703204,192.168.1.8,10.0.0.195,80,HTTP,1510,Desktop,Developer,Social Media,San Francisco
2024-10-20 05:08:02.703204,192.168.1.8,10.0.0.202,80,HTTP,3538,Desktop,Developer,Social Media,San Francisco
2024-10-19 13:38:15.703204,192.168.1.8,10.0.0.179,80,HTTP,2711,Desktop,Developer,Gaming,San Francisco
2024-10-20 02:47:12.703204,192.168.1.8,10.0.0.211,80,HTTP,3507,Desktop,Developer,Social Media,San Francisco
2024-10-20 06:25:20.703204,192.168.1.8,10.0.0.104,80,HTTP,1878,Desktop,Developer,Social Media,San Francisco
2024-10-20 04:25:05.703204,192.168.1.8,10.0.0.134,80,HTTP,1251,Desktop,Developer,Social Media,San Francisco
2024-10-19 19:52:49.703204,192.168.1.8,10.0.0.215,80,HTTP,1920,Desktop,Developer,Gaming,San Francisco
2024-10-20 02:46:21.703204,192.168.1.8,10.0.0.35,22,SSH,1180,Desktop,Developer,Social Media,San Francisco
2024-10-19 13:27:48.703204,192.168.1.8,10.0.0.180,80,HTTP,4010,Desktop,Developer,Gaming,San Francisco
2024-10-20 00:47:13.703204,192.168.1.8,10.0.0.141,80,HTTP,2538,Desktop,Developer,Social Media,San Francisco
2024-10-19 23:16:09.703204,192.168.1.8,10.0.0.217,21,FTP,2552,Desktop,Developer,Gaming,San Francisco
2024-10-19 18:04:16.703204,192.168.1.8,10.0.0.176,53,OTHER,906,Desktop,Developer,Social Media,San Francisco
2024-10-19 18:48:34.703204,192.168.1.8,10.0.0.25,80,HTTP,2640,Desktop,Developer,Gaming,San Francisco
2024-10-20 04:13:36.703204,192.168.1.8,10.0.0.168,80,HTTP,3323,Desktop,Developer,Gaming,San Francisco
2024-10-20 07:17:44.703204,192.168.1.8,10.0.0.57,21,FTP,2976,Desktop,Developer,Gaming,San Francisco
2024-10-20 04:32:16.703204,192.168.1.8,10.0.0.73,8080,OTHER,4224,Desktop,Developer,Gaming,San Francisco
2024-10-20 05:16:20.703204,192.168.1.8,10.0.0.55,443,OTHER,2360,Desktop,Developer,Social Media,San Francisco
2024-10-19 23:55:01.703204,192.168.1.8,10.0.0.88,80,HTTP,1471,Desktop,Developer,Gaming,San Francisco
2024-10-20 01:43:24.703204,192.168.1.8,10.0.0.179,80,HTTP,3422,Desktop,Developer,Gaming,San Francisco
2024-10-20 00:55:01.703204,192.168.1.8,10.0.0.52,80,HTTP,2694,Desktop,Developer,Gaming,San Francisco
2024-10-19 15:12:22.703204,192.168.1.8,10.0.0.175,80,HTTP,4117,Desktop,Developer,Social Media,San Francisco
2024-10-19 21:34:41.703204,192.168.1.8,10.0.0.13,21,FTP,4323,Desktop,Developer,Gaming,San Francisco
2024-10-20 03:18:28.703204,192.168.1.8,10.0.0.82,22,SSH,593,Desktop,Developer,Gaming,San Francisco
2024-10-20 05:59:09.703204,192.168.1.8,10.0.0.175,80,HTTP,1409,Desktop,Developer,Social Media,San Francisco
2024-10-19 15:52:26.703204,192.168.1.8,10.0.0.155,80,HTTP,1138,Desktop,Developer,Social Media,San Francisco
2024-10-20 08:44:14.703204,192.168.1.8,10.0.0.207,21,FTP,3335,Desktop,Developer,Gaming,San Francisco
2024-10-20 00:28:50.703204,192.168.1.8,10.0.0.180,80,HTTP,2349,Desktop,Developer,Social Media,San Francisco
2024-10-20 08:06:43.703204,192.168.1.8,10.0.0.87,21,FTP,5159,Desktop,Developer,Social Media,San Francisco
2024-10-20 06:10:58.703204,192.168.1.8,10.0.0.241,80,HTTP,1177,Desktop,Developer,Gaming,San Francisco
2024-10-20 06:28:21.703204,192.168.1.8,10.0.0.3,80,HTTP,906,Desktop,Developer,Social Media,San Francisco
2024-10-20 07:39:53.703204,192.168.1.8,10.0.0.150,80,HTTP,3267,Desktop,Developer,Gaming,San Francisco
2024-10-20 07:58:23.703204,192.168.1.8,10.0.0.181,21,FTP,3919,Desktop,Developer,Social Media,San Francisco
2024-10-20 03:49:36.703204,192.168.1.9,10.0.0.185,80,HTTP,1975,Desktop,Admin,Email,New York
2024-10-20 00:34:50.703204,192.168.1.9,10.0.0.34,21,FTP,3054,Desktop,Admin,Email,New York
2024-10-20 09:09:36.703204,192.168.1.9,10.0.0.217,21,FTP,4556,Desktop,Admin,Social Media,New York
2024-10-19 17:51:17.703204,192.168.1.9,10.0.0.123,80,HTTP,4563,Desktop,Admin,Social Media,New York
2024-10-20 05:37:14.703204,192.168.1.9,10.0.0.1,80,HTTP,4599,Desktop,Admin,Email,New York
2024-10-20 10:49:45.703204,192.168.1.9,10.0.0.77,21,FTP,6097,Desktop,Admin,Social Media,New York
2024-10-20 10:11:07.703204,192.168.1.9,10.0.0.102,80,HTTP,4868,Desktop,Admin,Email,New York
2024-10-19 23:31:49.703204,192.168.1.9,10.0.0.242,80,HTTP,4014,Desktop,Admin,Email,New York
2024-10-20 04:04:10.703204,192.168.1.9,10.0.0.78,21,FTP,4509,Desktop,Admin,Social Media,New York
2024-10-20 02:10:27.703204,192.168.1.9,10.0.0.200,80,HTTP,3495,Desktop,Admin,Email,New York
2024-10-20 03:24:10.703204,192.168.1.9,10.0.0.140,80,HTTP,2674,Desktop,Admin,Social Media,New York
2024-10-20 02:01:33.703204,192.168.1.9,10.0.0.190,80,HTTP,2190,Desktop,Admin,Social Media,New York
2024-10-19 22:56:27.703204,192.168.1.9,10.0.0.119,21,FTP,3251,Desktop,Admin,Social Media,New York
2024-10-20 07:09:28.703204,192.168.1.9,10.0.0.168,80,HTTP,2760,Desktop,Admin,Social Media,New York
2024-10-20 02:32:18.703204,192.168.1.9,10.0.0.131,80,HTTP,3710,Desktop,Admin,Social Media,New York
2024-10-20 06:49:35.703204,192.168.1.9,10.0.0.167,80,HTTP,1774,Desktop,Admin,Social Media,New York
2024-10-19 14:53:48.703204,192.168.1.9,10.0.0.90,80,HTTP,4057,Desktop,Admin,Social Media,New York
2024-10-19 19:57:52.703204,192.168.1.9,10.0.0.202,80,HTTP,2849,Desktop,Admin,Email,New York
2024-10-20 06:08:18.703204,192.168.1.9,10.0.0.7,80,HTTP,1778,Desktop,Admin,Social Media,New York
2024-10-19 15:46:31.703204,192.168.1.9,10.0.0.225,80,HTTP,3652,Desktop,Admin,Social Media,New York
2024-10-20 00:02:17.703204,192.168.1.9,10.0.0.9,21,FTP,6312,Desktop,Admin,Social Media,New York
2024-10-19 21:01:10.703204,192.168.1.9,10.0.0.239,443,OTHER,3817,Desktop,Admin,Email,New York
2024-10-19 14:20:27.703204,192.168.1.9,10.0.0.127,22,SSH,1484,Desktop,Admin,Email,New York
2024-10-19 20:50:43.703204,192.168.1.9,10.0.0.166,80,HTTP,4803,Desktop,Admin,Email,New York
2024-10-20 01:39:21.703204,192.168.1.9,10.0.0.248,80,HTTP,1401,Desktop,Admin,Email,New York
2024-10-20 09:17:06.703204,192.168.1.9,10.0.0.246,80,HTTP,4233,Desktop,Admin,Email,New York
2024-10-20 00:45:54.703204,192.168.1.9,10.0.0.77,80,HTTP,4244,Desktop,Admin,Social Media,New York
2024-10-20 02:54:32.703204,192.168.1.9,10.0.0.228,21,FTP,5373,Desktop,Admin,Email,New York
2024-10-20 06:55:42.703204,192.168.1.9,10.0.0.82,443,OTHER,4635,Desktop,Admin,Social Media,New York
2024-10-20 07:40:07.703204,192.168.1.9,10.0.0.196,80,HTTP,4176,Desktop,Admin,Email,New York
2024-10-19 21:51:41.703204,192.168.1.9,10.0.0.124,21,FTP,3667,Desktop,Admin,Social Media,New York
2024-10-19 19:11:15.703204,192.168.1.9,10.0.0.140,80,HTTP,4301,Desktop,Admin,Email,New York
2024-10-20 02:47:24.703204,192.168.1.9,10.0.0.2,80,HTTP,4337,Desktop,Admin,Social Media,New York
2024-10-19 19:15:50.703204,192.168.1.9,10.0.0.128,21,FTP,2982,Desktop,Admin,Social Media,New York
2024-10-20 08:46:16.703204,192.168.1.9,10.0.0.27,80,HTTP,3491,Desktop,Admin,Social Media,New York
2024-10-20 00:07:42.703204,192.168.1.9,10.0.0.116,80,HTTP,3993,Desktop,Admin,Email,New York
2024-10-19 23:19:31.703204,192.168.1.9,10.0.0.249,80,HTTP,2706,Desktop,Admin,Social Media,New York
2024-10-20 06:28:35.703204,192.168.1.9,10.0.0.204,22,SSH,699,Desktop,Admin,Email,New York
2024-10-20 00:37:32.703204,192.168.1.9,10.0.0.143,21,FTP,3634,Desktop,Admin,Email,New York
2024-10-20 05:30:45.703204,192.168.1.9,10.0.0.70,21,FTP,3835,Desktop,Admin,Email,New York
2024-10-21 03:03:09.703204,192.168.1.2,10.0.0.81,80,HTTP,4244,Tablet,Employee,Gaming,San Francisco
2024-10-21 04:24:56.703204,192.168.1.2,10.0.0.168,21,FTP,6742,Tablet,Employee,Gaming,San Francisco
2024-10-21 10:29:43.703204,192.168.1.2,10.0.0.75,21,FTP,4795,Tablet,Employee,Gaming,San Francisco
2024-10-20 18:53:01.703204,192.168.1.2,10.0.0.224,80,HTTP,3324,Tablet,Employee,Gaming,San Francisco
2024-10-21 05:22:05.703204,192.168.1.2,10.0.0.233,8080,OTHER,1066,Tablet,Employee,Gaming,San Francisco
2024-10-20 23:12:54.703204,192.168.1.2,10.0.0.228,80,HTTP,3600,Tablet,Employee,Gaming,San Francisco
2024-10-21 05:17:05.703204,192.168.1.2,10.0.0.215,80,HTTP,2476,Tablet,Employee,Gaming,San Francisco
2024-10-20 16:21:29.703204,192.168.1.2,10.0.0.81,80,HTTP,1195,Tablet,Employee,Gaming,San Francisco
2024-10-21 05:05:25.703204,192.168.1.2,10.0.0.238,80,HTTP,3009,Tablet,Employee,Gaming,San Francisco
2024-10-21 12:19:33.703204,192.168.1.2,10.0.0.91,80,HTTP,3109,Tablet,Employee,Gaming,San Francisco
2024-10-21 04:25:32.703204,192.168.1.2,10.0.0.177,80,HTTP,1707,Tablet,Employee,Gaming,San Francisco
2024-10-21 07:20:43.703204,192.168.1.2,10.0.0.68,443,OTHER,2258,Tablet,Employee,Gaming,San Francisco
2024-10-20 16:53:57.703204,192.168.1.2,10.0.0.184,80,HTTP,4659,Tablet,Employee,Gaming,San Francisco
2024-10-21 06:53:37.703204,192.168.1.2,10.0.0.250,22,SSH,737,Tablet,Employee,Gaming,San Francisco
2024-10-20 20:48:59.703204,192.168.1.2,10.0.0.151,21,FTP,5754,Tablet,Employee,Gaming,San Francisco
2024-10-21 02:13:09.703204,192.168.1.2,10.0.0.23,22,SSH,730,Tablet,Employee,Gaming,San Francisco
2024-10-21 10:06:59.703204,192.168.1.2,10.0.0.33,22,SSH,991,Tablet,Employee,Gaming,San Francisco
2024-10-21 02:33:50.703204,192.168.1.2,10.0.0.147,80,HTTP,1832,Tablet,Employee,Gaming,San Francisco
2024-10-20 18:41:00.703204,192.168.1.2,10.0.0.236,53,OTHER,2387,Tablet,Employee,Gaming,San Francisco
2024-10-21 03:40:29.703204,192.168.1.2,10.0.0.121,80,HTTP,1252,Tablet,Employee,Gaming,San Francisco
2024-10-21 09:28:43.703204,192.168.1.2,10.0.0.129,80,HTTP,4226,Tablet,Employee,Gaming,San Francisco
2024-10-21 08:41:55.703204,192.168.1.2,10.0.0.26,80,HTTP,4588,Tablet,Employee,Gaming,San Francisco
2024-10-20 23:02:11.703204,192.168.1.2,10.0.0.248,22,SSH,1302,Tablet,Employee,Gaming,San Francisco
2024-10-21 05:30:20.703204,192.168.1.2,10.0.0.158,80,HTTP,3840,Tablet,Employee,Gaming,San Francisco
2024-10-20 20:02:48.703204,192.168.1.2,10.0.0.165,80,HTTP,1943,Tablet,Employee,Gaming,San Francisco
2024-10-21 05:03:16.703204,192.168.1.2,10.0.0.181,21,FTP,4845,Tablet,Employee,Gaming,San Francisco
2024-10-21 01:35:01.703204,192.168.1.2,10.0.0.131,80,HTTP,1234,Tablet,Employee,Gaming,San Francisco
2024-10-21 01:22:22.703204,192.168.1.2,10.0.0.78,21,FTP,2412,Tablet,Employee,Gaming,San Francisco
2024-10-20 16:32:23.703204,192.168.1.2,10.0.0.150,8080,OTHER,4426,Tablet,Employee,Gaming,San Francisco
2024-10-21 01:33:54.703204,192.168.1.2,10.0.0.141,22,SSH,604,Tablet,Employee,Gaming,San Francisco
2024-10-20 22:26:01.703204,192.168.1.2,10.0.0.112,8080,OTHER,4230,Tablet,Employee,Gaming,San Francisco
2024-10-21 03:52:56.703204,192.168.1.2,10.0.0.40,80,HTTP,3449,Tablet,Employee,Gaming,San Francisco
2024-10-20 23:13:42.703204,192.168.1.2,10.0.0.163,80,HTTP,4355,Tablet,Employee,Gaming,San Francisco
2024-10-21 01:08:42.703204,192.168.1.2,10.0.0.133,80,HTTP,1395,Tablet,Employee,Gaming,San Francisco
2024-10-21 03:00:49.703204,192.168.1.2,10.0.0.222,443,OTHER,3403,Tablet,Employee,Gaming,San Francisco
2024-10-20 16:00:31.703204,192.168.1.2,10.0.0.10,53,OTHER,3056,Tablet,Employee,Gaming,San Francisco
2024-10-20 14:38:08.703204,192.168.1.2,10.0.0.220,80,HTTP,3578,Tablet,Employee,Gaming,San Francisco
2024-10-21 10:12:43.703204,192.168.1.2,10.0.0.195,80,HTTP,1682,Tablet,Employee,Gaming,San Francisco
2024-10-20 16:47:35.703204,192.168.1.2,10.0.0.191,80,HTTP,4190,Tablet,Employee,Gaming,San Francisco
2024-10-21 06:33:13.703204,192.168.1.2,10.0.0.121,8080,OTHER,4462,Tablet,Employee,Gaming,San Francisco
2024-10-21 06:16:03.703204,192.168.1.3,10.0.0.116,22,SSH,1542,Laptop,Employee,Streaming,New York
2024-10-21 13:17:52.703204,192.168.1.3,10.0.0.122,80,HTTP,1639,Laptop,Employee,Streaming,New York
2024-10-21 07:48:50.703204,192.168.1.3,10.0.0.179,80,HTTP,2058,Laptop,Employee,Streaming,New York
2024-10-21 00:47:58.703204,192.168.1.3,10.0.0.2,80,HTTP,5568,Laptop,Employee,Streaming,New York
2024-10-20 23:29:12.703204,192.168.1.3,10.0.0.179,8080,OTHER,4758,Laptop,Employee,Streaming,New York
2024-10-21 01:58:46.703204,192.168.1.3,10.0.0.67,8080,OTHER,4994,Laptop,Employee,Streaming,New York
2024-10-21 03:00:35.703204,192.168.1.3,10.0.0.149,80,HTTP,7014,Laptop,Employee,Streaming,New York
2024-10-21 02:36:56.703204,192.168.1.3,10.0.0.52,21,FTP,9560,Laptop,Employee,Streaming,New York
2024-10-21 02:27:15.703204,192.168.1.3,10.0.0.105,80,HTTP,3071,Laptop,Employee,Streaming,New York
2024-10-20 17:11:32.703204,192.168.1.3,10.0.0.203,21,FTP,3746,Laptop,Employee,Streaming,New York
2024-10-21 06:55:24.703204,192.168.1.3,10.0.0.161,80,HTTP,6691,Laptop,Employee,Streaming,New York
2024-10-21 01:46:26.703204,192.168.1.3,10.0.0.128,80,HTTP,6537,Laptop,Employee,Streaming,New York
2024-10-21 01:43:27.703204,192.168.1.3,10.0.0.196,80,HTTP,3066,Laptop,Employee,Streaming,New York
2024-10-21 04:05:57.703204,192.168.1.3,10.0.0.237,80,HTTP,3876,Laptop,Employee,Streaming,New York
2024-10-21 06:08:20.703204,192.168.1.3,10.0.0.191,80,HTTP,5703,Laptop,Employee,Streaming,New York
2024-10-21 05:19:33.703204,192.168.1.3,10.0.0.36,80,HTTP,4575,Laptop,Employee,Streaming,New York
2024-10-20 15:28:26.703204,192.168.1.3,10.0.0.170,21,FTP,7366,Laptop,Employee,Streaming,New York
2024-10-21 00:57:27.703204,192.168.1.3,10.0.0.247,8080,OTHER,3485,Laptop,Employee,Streaming,New York
2024-10-21 02:39:55.703204,192.168.1.3,10.0.0.106,8080,OTHER,6687,Laptop,Employee,Streaming,New York
2024-10-21 00:11:51.703204,192.168.1.3,10.0.0.123,80,HTTP,6836,Laptop,Employee,Streaming,New York
2024-10-21 07:15:19.703204,192.168.1.3,10.0.0.162,80,HTTP,5558,Laptop,Employee,Streaming,New York
2024-10-21 09:50:30.703204,192.168.1.3,10.0.0.82,8080,OTHER,3500,Laptop,Employee,Streaming,New York
2024-10-21 03:27:44.703204,192.168.1.3,10.0.0.70,53,OTHER,1051,Laptop,Employee,Streaming,New York
2024-10-21 04:43:55.703204,192.168.1.3,10.0.0.41,21,FTP,5105,Laptop,Employee,Streaming,New York
2024-10-20 18:07:40.703204,192.168.1.3,10.0.0.116,8080,OTHER,2695,Laptop,Employee,Streaming,New York
2024-10-21 04:36:29.703204,192.168.1.3,10.0.0.76,80,HTTP,6894,Laptop,Employee,Streaming,New York
2024-10-20 14:15:07.703204,192.168.1.3,10.0.0.162,80,HTTP,1962,Laptop,Employee,Streaming,New York
2024-10-21 02:03:09.703204,192.168.1.3,10.0.0.63,80,HTTP,2222,Laptop,Employee,Streaming,New York
2024-10-21 10:05:45.703204,192.168.1.3,10.0.0.26,21,FTP,5467,Laptop,Employee,Streaming,New York
2024-10-21 11:03:31.703204,192.168.1.3,10.0.0.76,53,OTHER,2304,Laptop,Employee,Streaming,New York
2024-10-20 18:07:38.703204,192.168.1.3,10.0.0.45,21,FTP,5848,Laptop,Employee,Streaming,New York
2024-10-21 04:28:47.703204,192.168.1.3,10.0.0.64,443,OTHER,2126,Laptop,Employee,Streaming,New York
2024-10-21 07:02:12.703204,192.168.1.3,10.0.0.26,53,OTHER,6103,Laptop,Employee,Streaming,New York
2024-10-21 13:09:50.703204,192.168.1.3,10.0.0.225,80,HTTP,3177,Laptop,Employee,Streaming,New York
2024-10-21 05:10:16.703204,192.168.1.3,10.0.0.101,443,OTHER,4045,Laptop,Employee,Streaming,New York
2024-10-20 23:35:30.703204,192.168.1.3,10.0.0.112,8080,OTHER,1345,Laptop,Employee,Streaming,New York
2024-10-21 07:18:39.703204,192.168.1.3,10.0.0.133,22,SSH,964,Laptop,Employee,Streaming,New York
2024-10-21 07:07:02.703204,192.168.1.3,10.0.0.17,8080,OTHER,2998,Laptop,Employee,Streaming,New York
2024-10-21 07:13:40.703204,192.168.1.3,10.0.0.236,80,HTTP,7140,Laptop,Employee,Streaming,New York
2024-10-21 05:08:54.703204,192.168.1.3,10.0.0.122,21,FTP,4869,Laptop,Employee,Streaming,New York
2024-10-20 19:16:00.703204,192.168.1.5,10.0.0.171,80,HTTP,7029,Smartphone,Developer,File Sharing,Berlin
2024-10-21 03:23:56.703204,192.168.1.5,10.0.0.136,80,HTTP,5501,Smartphone,Developer,File Sharing,Berlin
2024-10-21 03:02:37.703204,192.168.1.5,10.0.0.89,21,FTP,8553,Smartphone,Developer,File Sharing,Berlin
2024-10-21 06:56:09.703204,192.168.1.5,10.0.0.195,80,HTTP,3260,Smartphone,Developer,File Sharing,Berlin
2024-10-20 23:37:40.703204,192.168.1.5,10.0.0.149,80,HTTP,3519,Smartphone,Developer,File Sharing,Berlin
2024-10-21 03:49:45.703204,192.168.1.5,10.0.0.71,80,HTTP,4095,Smartphone,Developer,File Sharing,Berlin
2024-10-21 00:32:27.703204,192.168.1.5,10.0.0.54,80,HTTP,4439,Smartphone,Developer,File Sharing,Berlin
2024-10-21 06:27:17.703204,192.168.1.5,10.0.0.160,21,FTP,9143,Smartphone,Developer,File Sharing,Berlin
2024-10-21 01:16:54.703204,192.168.1.5,10.0.0.137,80,HTTP,2391,Smartphone,Developer,File Sharing,Berlin
2024-10-20 21:48:11.703204,192.168.1.5,10.0.0.155,80,HTTP,3297,Smartphone,Developer,File Sharing,Berlin
2024-10-21 06:14:29.703204,192.168.1.5,10.0.0.74,80,HTTP,3137,Smartphone,Developer,File Sharing,Berlin
